"activity" "subject" "measurement" "mean" "sd"
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-min()-Y" -0.9226709 0.105536927039098
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-min()-Z" -0.919722195747801 0.0949411702619113
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-sma()" -0.687302901859238 0.281448022325577
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-energy()-X" -0.909932957542522 0.137531161925644
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-energy()-Y" -0.950682284897361 0.0521404234728375
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-energy()-Z" -0.926899954985337 0.0772030692386441
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-iqr()-X" -0.636950509923167 0.366992408981234
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-iqr()-Y" -0.809089416422287 0.185101231399971
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-iqr()-Z" -0.675361817580645 0.322009434296998
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-entropy()-X" 0.00726112687184751 0.586614625529773
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-entropy()-Y" -0.0212123200530792 0.54759663606342
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-entropy()-Z" -0.0608137799090909 0.547195081897595
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-maxInds-X" -0.878787878064516 0.184026400026825
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-maxInds-Y" -0.82272254183871 0.259632590085937
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-maxInds-Z" -0.80139548982698 0.239198212541276
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-X" -0.102568067670674 0.258052389055477
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-Y" -0.167675025582991 0.256818524322095
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-meanFreq()-Z" -0.0321862688221114 0.236678625487152
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-skewness()-X" -0.197470789787478 0.304682257089421
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-kurtosis()-X" -0.508328445858064 0.319406853264752
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-skewness()-Y" -0.247693203183871 0.250971390773253
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-kurtosis()-Y" -0.625520812351906 0.256440896954833
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-skewness()-Z" -0.314207055173314 0.300288801145738
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-kurtosis()-Z" -0.637510232345455 0.296719678703023
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-1" -0.924761594193548 0.129784379142838
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-9" -0.91589098483871 0.119387009472221
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-17" -0.874649725656891 0.157894640126599
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-25" -0.9485837828739 0.0707787026711521
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-33" -0.961022709677419 0.0594119711017578
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-41" -0.961372869120235 0.0612460245153011
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-49" -0.96828743659824 0.0556621768278831
"WALKING_DOWNSTAIRS" 3 "fBodyGyro-bandsEnergy()-57" -0.978016350351906 0.0557909643178807
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-mean()" -0.579076453758064 0.394904997298896
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-std()" -0.663079838985044 0.295880052726812
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-mad()" -0.589603924234604 0.374090940291959
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-max()" -0.766987866744868 0.201197974134787
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-min()" -0.895825152140762 0.137972414838225
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-sma()" -0.579076453758064 0.394904997298896
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-energy()" -0.846495123304985 0.176598395593431
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-iqr()" -0.679892675845455 0.318492704777863
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-entropy()" -0.112686234770088 0.64059003461895
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-maxInds" -0.708767317131965 0.279515903651746
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-meanFreq()" 0.0770665587562757 0.26077982822083
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-skewness()" -0.395128523371261 0.303009093833858
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag-kurtosis()" -0.672093167772434 0.294311669571814
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-mean()" -0.604752108072727 0.396437300360265
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-std()" -0.615643694857361 0.388317676082079
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-mad()" -0.589736894348387 0.413429062738889
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-max()" -0.658505606131085 0.352676639067905
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-min()" -0.807390830087977 0.246826719105895
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-sma()" -0.604752108072727 0.396437300360265
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-energy()" -0.843196813146628 0.194837771660592
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-iqr()" -0.660199361041935 0.351308643554165
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-entropy()" -0.275714435985337 0.643755780953163
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-maxInds" -0.885583948398827 0.199888474179404
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-meanFreq()" 0.11231984174566 0.251977538304448
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-skewness()" -0.252698688125806 0.365921135234853
"WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-kurtosis()" -0.561776583640469 0.356289193672536
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-mean()" -0.716822144279179 0.258838062727888
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-std()" -0.703839403007038 0.289173297407753
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-mad()" -0.684777275540469 0.295095851370246
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-max()" -0.735947967278592 0.271357371445873
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-min()" -0.908326442463343 0.113440521203256
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-sma()" -0.716822144279179 0.258838062727888
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-energy()" -0.899132935542522 0.156399396487278
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-iqr()" -0.720579056577713 0.266897663649428
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-entropy()" -0.0166016528397947 0.547266849756478
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-maxInds" -0.90570719686217 0.14360399163857
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-meanFreq()" -0.0846075231245126 0.260839869069781
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-skewness()" -0.263695423252786 0.308400160725448
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroMag-kurtosis()" -0.577542913560537 0.297564279389553
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-mean()" -0.810085498651026 0.18127883122023
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-std()" -0.810032718739003 0.18405042595871
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-mad()" -0.801701772404692 0.189534341320185
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-max()" -0.816681463900293 0.186282216166544
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-min()" -0.892669788592375 0.13437045574675
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-sma()" -0.810085498651026 0.18127883122023
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-energy()" -0.962667095542522 0.0452501140693053
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-iqr()" -0.804764542375367 0.189339322003589
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-entropy()" -0.239744940950147 0.558813187434979
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-maxInds" -0.927849926480938 0.0686002206894857
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-meanFreq()" 0.0599628733252199 0.224131536210036
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-skewness()" -0.18267717695915 0.378178058108394
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag-kurtosis()" -0.500718418513196 0.40372073656297
"WALKING_DOWNSTAIRS" 3 "angle(tBodyAccMean" 0.0140943888357038 0.329270960478596
"WALKING_DOWNSTAIRS" 3 "angle(tBodyAccJerkMean)" 0.0134500193845455 0.464238862967598
"WALKING_DOWNSTAIRS" 3 "angle(tBodyGyroMean" 0.0359008263363636 0.637233608298026
"WALKING_DOWNSTAIRS" 3 "angle(tBodyGyroJerkMean" -0.0192074752090909 0.499445601615309
"WALKING_DOWNSTAIRS" 3 "angle(X" -0.503323420175953 0.447615884198403
"WALKING_DOWNSTAIRS" 3 "angle(Y" 0.075626283568915 0.353649255578846
"WALKING_DOWNSTAIRS" 3 "angle(Z" -0.0174901508665689 0.180950536239361
"WALKING_DOWNSTAIRS" 3 "y" 3 0
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mean()-X" 0.279177960301325 0.0634538111367971
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mean()-Y" -0.0154833455336192 0.0355795854117018
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mean()-Z" -0.105661736816887 0.0389496519113704
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-std()-X" -0.507691011391722 0.503949862309772
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-std()-Y" -0.402724906078146 0.534566614239077
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-std()-Z" -0.646443640175497 0.294108990014145
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mad()-X" -0.537623406579801 0.475230922736369
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mad()-Y" -0.424937693851325 0.515961370640826
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-mad()-Z" -0.635704667196026 0.302133606009883
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-max()-X" -0.376145829957616 0.581004425913251
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-max()-Y" -0.207047536694503 0.337176089652766
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-max()-Z" -0.589110798350993 0.212102813222016
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-min()-X" 0.45007940642649 0.393973199281616
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-min()-Y" 0.336415672215563 0.342696593746751
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-min()-Z" 0.62629625692053 0.203153567751612
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-sma()" -0.47788460870596 0.482060251343278
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-energy()-X" -0.751051251327152 0.309141821499326
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-energy()-Y" -0.873786805264901 0.130289493484946
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-energy()-Z" -0.901031949735099 0.0990163849894744
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-iqr()-X" -0.593892349048675 0.421112593343712
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-iqr()-Y" -0.575178299996689 0.392539374013272
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-iqr()-Z" -0.631187014975132 0.309798355054246
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-entropy()-X" -0.00858310340976821 0.444016603364454
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-entropy()-Y" -0.0468653791225166 0.407182016846658
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-entropy()-Z" -0.112474167952848 0.330345828718707
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-arCoeff()-X" -0.192381729093874 0.320168210748036
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-arCoeff()-Y" -0.0580731491602649 0.301985217127304
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-arCoeff()-Z" -0.0770826930847682 0.270601012911981
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-correlation()-X" -0.104839780834437 0.27201586640388
"WALKING_DOWNSTAIRS" 5 "tBodyAcc-correlation()-Y" 0.183328842972351 0.30871027771849
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mean()-X" 0.698153719072848 0.542804583837521
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mean()-Y" 0.112313109736755 0.412681422657266
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mean()-Z" 0.0921607197449904 0.113963655866038
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-std()-X" -0.964629108807947 0.0624035694747154
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-std()-Y" -0.939973777950331 0.102288086900033
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-std()-Z" -0.94207867884106 0.0757450149291539
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mad()-X" -0.965895466821192 0.0576510664057663
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mad()-Y" -0.940653987218543 0.102599261091647
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-mad()-Z" -0.943781204768212 0.0744377409452165
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-max()-X" 0.639236726324503 0.534914892895172
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-max()-Y" 0.0985090502677152 0.395361498906394
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-max()-Z" 0.0957463967652318 0.111607303970989
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-min()-X" 0.712006124205298 0.532330130250198
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-min()-Y" 0.119259080236563 0.413286365633408
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-min()-Z" 0.0797859964731788 0.11783408462477
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-sma()" -0.499615238692053 0.303784896846211
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-energy()-X" 0.533345902450331 0.712091626835368
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-energy()-Y" -0.638779938609272 0.676862259293425
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-energy()-Z" -0.959185352781457 0.0579806465401537
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-iqr()-X" -0.969028552549669 0.0470847341648478
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-iqr()-Y" -0.942997329933775 0.102694393574484
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-iqr()-Z" -0.949377206258278 0.0708629488026958
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-entropy()-X" -0.82456298785596 0.27729430940307
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-entropy()-Y" -0.817221006440397 0.294077223097688
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-entropy()-Z" -0.561294734446689 0.379730273386814
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-arCoeff()-X" -0.470476162371192 0.214511448568335
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-arCoeff()-Y" -0.210633937536391 0.342605901073881
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-arCoeff()-Z" -0.389686958937583 0.267703252869734
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-correlation()-X" 0.00255019218112583 0.670291101510248
"WALKING_DOWNSTAIRS" 5 "tGravityAcc-correlation()-Y" 0.119310090465795 0.640482496875268
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mean()-X" 0.0841019899622517 0.201460090984733
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mean()-Y" 0.0017656830384106 0.189953765700169
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mean()-Z" -0.0029537113427351 0.11453711629581
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-std()-X" -0.575890535679801 0.422326619828577
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-std()-Y" -0.506544358609603 0.458239419140809
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-std()-Z" -0.78456199486755 0.203374435254927
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mad()-X" -0.55995052401457 0.444215412242538
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mad()-Y" -0.486443665469768 0.477508565274186
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-mad()-Z" -0.776194551324503 0.210040401775384
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-max()-X" -0.644213474039735 0.36668488607483
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-max()-Y" -0.701800284937086 0.28917451762096
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-max()-Z" -0.817809626754967 0.180562775081796
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-min()-X" 0.579125602278808 0.410163171981368
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-min()-Y" 0.602436232857616 0.38016411031314
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-min()-Z" 0.770622727582781 0.225506199406844
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-sma()" -0.591358924347682 0.393036137261946
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-energy()-X" -0.81970962089404 0.214005484588443
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-energy()-Y" -0.770923634271523 0.249390257049745
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-energy()-Z" -0.953626612450331 0.0547517856078502
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-iqr()-X" -0.516918027875927 0.501936732026718
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-iqr()-Y" -0.568817411313642 0.409951340824431
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-iqr()-Z" -0.781639283145695 0.205742588442943
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-entropy()-X" 0.0273363948016556 0.621459015077341
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-entropy()-Y" 0.0913177742049669 0.577515014955416
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-entropy()-Z" -0.0717207042450331 0.544486937088095
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-arCoeff()-X" -0.166648063395695 0.313491071124678
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-arCoeff()-Y" -0.126258124428808 0.321697034504844
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-arCoeff()-Z" -0.0692799071692053 0.261196637064453
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-correlation()-X" -0.0416479909569868 0.246231769152702
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerk-correlation()-Y" 0.17715523763904 0.277649443510412
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mean()-X" -0.0294516873643046 0.192936060266921
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mean()-Y" -0.0774316445596026 0.0953458939441861
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mean()-Z" 0.0866267116745033 0.110742652417517
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-std()-X" -0.709955676983444 0.259557509390633
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-std()-Y" -0.705638306688742 0.258271564043054
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-std()-Z" -0.606589817380795 0.341517874290498
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mad()-X" -0.713554046655629 0.258615682346906
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mad()-Y" -0.719304174437086 0.248855424436266
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-mad()-Z" -0.643191335490066 0.310831314904934
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-max()-X" -0.636735925903974 0.253314339996285
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-max()-Y" -0.744945163509934 0.196426581082234
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-max()-Z" -0.338183127438775 0.389628589747003
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-min()-X" 0.616338920165563 0.226035365572492
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-min()-Y" 0.724610654701987 0.180554229515419
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-min()-Z" 0.495157373171523 0.311276039475289
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-sma()" -0.600307011778146 0.342696245710403
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-energy()-X" -0.907089201688742 0.106388986784873
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-energy()-Y" -0.922583935662252 0.0803963514993076
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-energy()-Z" -0.869479708344371 0.128996029863464
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-iqr()-X" -0.709759976122517 0.272562038337906
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-iqr()-Y" -0.743353220364238 0.23551583311878
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-iqr()-Z" -0.727866971125828 0.244029055959778
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-entropy()-X" -0.0821406146549007 0.429366954959803
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-entropy()-Y" -0.00650449528377484 0.312082200956483
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-entropy()-Z" -0.00257277666745033 0.424117865367146
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-arCoeff()-X" -0.278389173869205 0.264303986916098
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-arCoeff()-Y" -0.209183429780298 0.207952170726979
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-arCoeff()-Z" -0.105810438299073 0.250992823523639
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-correlation()-X" -0.0573342885188742 0.385110126770119
"WALKING_DOWNSTAIRS" 5 "tBodyGyro-correlation()-Y" -0.109456425406623 0.297830434515329
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mean()-X" -0.103522877147351 0.138485762554889
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mean()-Y" -0.0490624519374172 0.0903360717434437
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mean()-Z" -0.0506258160122517 0.124400634584138
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-std()-X" -0.662581310334437 0.312430336228366
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-std()-Y" -0.774114270364238 0.210340442838356
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-std()-Z" -0.564680771249007 0.419091427322753
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mad()-X" -0.656131212417219 0.320815573530629
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mad()-Y" -0.786285713543046 0.200614834345093
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mad()-Z" -0.589509405684437 0.395273844839551
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-max()-X" -0.688701392536424 0.291042048990134
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-max()-Y" -0.788705647913907 0.201132868637876
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-max()-Z" -0.531785938539735 0.480211189981198
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-min()-X" 0.709823217450331 0.276191329875373
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-min()-Y" 0.821496432251656 0.172754080619459
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-min()-Z" 0.65076126494702 0.350273031311112
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-sma()" -0.705756497980132 0.274366484162035
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-energy()-X" -0.893402588278146 0.116117683181339
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-energy()-Y" -0.951999173675497 0.0544935348922475
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-energy()-Z" -0.816227497880795 0.206736549768153
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-iqr()-X" -0.658771409305298 0.32618445485969
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-iqr()-Y" -0.800194793112583 0.192144125054714
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-iqr()-Z" -0.646003143503742 0.347785595550573
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-entropy()-X" 0.160416467571523 0.48661976657543
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-entropy()-Y" 0.148922296580265 0.44878670315962
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-entropy()-Z" 0.14656379750298 0.560029840858674
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-arCoeff()-X" -0.10596346057606 0.24942467618699
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-arCoeff()-Y" -0.163358588328146 0.214393543140385
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-arCoeff()-Z" -0.0689192880692848 0.293823303055184
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-correlation()-X" 0.0519118728857616 0.275248425050101
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-correlation()-Y" -0.0340190859350993 0.277199895719664
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-mean()" -0.460866415568709 0.500901254810486
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-std()" -0.52162345171192 0.448783987436173
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-mad()" -0.572049671146642 0.402158543964394
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-max()" -0.497989334574669 0.464531744074623
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-min()" -0.804209196357616 0.20514072600518
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-sma()" -0.460866415568709 0.500901254810486
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-energy()" -0.718001868307616 0.315145937134428
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-iqr()" -0.623837310271523 0.359067597293528
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-entropy()" 0.258741201208079 0.638444811883269
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-arCoeff()1" -0.102184756595033 0.302021902665626
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-arCoeff()2" 0.0503938996625828 0.235335300064375
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-arCoeff()3" 0.053124321057149 0.233059028098928
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag-arCoeff()4" -0.0632658570116026 0.238135167971283
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-mean()" -0.460866415568709 0.500901254810486
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-std()" -0.52162345171192 0.448783987436173
